AgencyID,AgencyName,AgencyType,PhysicalCity,PhysicalZIPCode,Countyname,JurisdictionName,ReportingYear,ReportingType,AgencyStatus,ReportStatus,TotalNumberOfFacilities,DisposalTons,NumberOfEmployees,EmployeeDisposalRate,EmployeeDisposalRateTarget,NonEmployeePopulationType,NonEmployeeDisposalRate,NonEmployeeDisposalRateTarget,Comments
450,San Quentin State Prison,Correctional,San Quentin,94964,Marin,Marin-Unincorporated,2011,Full,Active,Submitted,,2299.1999999999998,1713,7.35,8.1,Inmates,3.43,2.2,
450,San Quentin State Prison,Correctional,San Quentin,94964,Marin,Marin-Unincorporated,2012,Full,Active,Submitted,,1987.99,1684,6.47,8.1,Inmates,2.6,2.2,
450,San Quentin State Prison,Correctional,San Quentin,94964,Marin,Marin-Unincorporated,2013,Full,Active,Submitted,,1742.67,1500,6.37,8.1,Inmates,2.38,2.2,
450,San Quentin State Prison,Correctional,San Quentin,94964,Marin,Marin-Unincorporated,2014,Full,Active,Submitted,,1939,1800,5.9,8.1,Inmates,2.71,2.2,
451,Santa Ana College,Community College,Santa Ana,92706,Orange,Santa Ana,2011,Full,Active,Submitted,5,320.58,501,3.51,2.7,Students,0.08,0.1,
452,Santa Barbara Community College,Community College,Santa Barbara,93109,Santa Barbara,Santa Barbara,2011,Full,Active,Submitted,3,289,909,1.74,4.4,Students,0.09,0.1,
453,Santa Clarita Community College District,Community College,Santa Clarita,91355,Los Angeles,Santa Clarita,2011,Full,Active,Submitted,,611,1572,2.13,3.9,Students,0.15,0.2,
454,Santa Monica Community College District,Community College,Santa Monica,90405,Los Angeles,Santa Monica,2011,Full,Active,Submitted,7,303.7,1859,0.9,17.2,Students,0.06,1.4,
454,Santa Monica Community College District,Community College,Santa Monica,90405,Los Angeles,Santa Monica,2012,Full,Active,Not Submitted,,,,,17.2,Students,,1.4,
456,Santa Rosa Junior College,Community College,Santa Rosa,95401,Sonoma,Santa Rosa,2011,Full,Active,Submitted,5,637.24,2535,1.38,3.9,Students,0.08,0.2,
457,Santiago Canyon College,Community College,Orange,92869-4512,Orange,Orange,2011,Full,Active,Submitted,2,206.21,805,1.4,2.3,Students,0.14,0,
461,Shasta Tehama Trinity Community College District,Community College,Redding,96003,Shasta,Redding,2011,Full,Active,Submitted,5,289.3,369,4.3,5.1,Students,0.19,0.3,
462,Sierra Conservation Center,Park,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2011,Full,Active,Submitted,21,507.73,1171,2.38,5.4,Inmates,0.19,1.1,
462,Sierra Conservation Center,Correctional,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2011,Full,Active,Submitted,21,507.73,1171,2.38,5.4,Inmates,0.19,1.1,
462,Sierra Conservation Center,Park,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2012,Full,Active,Submitted,21,666.69,1157,3.16,5.4,Inmates,0.27,1.1,
462,Sierra Conservation Center,Correctional,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2012,Full,Active,Submitted,21,666.69,1157,3.16,5.4,Inmates,0.27,1.1,
462,Sierra Conservation Center,Park,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2013,Full,Active,Submitted,21,638.67999999999995,1157,3.02,5.4,Inmates,0.26,1.1,
462,Sierra Conservation Center,Correctional,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2013,Full,Active,Submitted,21,638.67999999999995,1157,3.02,5.4,Inmates,0.26,1.1,
462,Sierra Conservation Center,Park,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2014,Full,Active,Submitted,21,608,1207,2.76,5.4,Inmates,0.07,1.1,
462,Sierra Conservation Center,Correctional,Jamestown,95327,Tuolumne,Tuolumne-Unincorporated,2014,Full,Active,Submitted,21,608,1207,2.76,5.4,Inmates,0.07,1.1,
463,Sierra Joint Community College District,Community College,Rocklin,95677,Placer,Rocklin,2011,Full,Active,Submitted,4,479,2316,1.13,2,Students,0.11,0.1,
464,Skyline College,Community College,San Bruno,94066,San Mateo,San Bruno,2011,Full,Active,Submitted,,145.37,550,1.45,11.8,Students,0.03,0.3,
465,Solano Community College,Community College,Fairfield,94534,Solano,Fairfield,2011,Full,Active,Submitted,7,250,787,1.74,8,Students,0.11,0.2,
467,Sonoma Developmental Center,General State Agency,Eldridge,95431,Sonoma,Sonoma-Unincorporated,2011,Full,Active,Submitted,1,2600,1431,9.960000000000001,5.8,Patients,26.09,16.3,
467,Sonoma Developmental Center,General State Agency,Eldridge,95431,Sonoma,Sonoma-Unincorporated,2012,Full,Active,Submitted,,2211.1999999999998,1386,8.74,5.8,Patients,24.38,16.3,
467,Sonoma Developmental Center,General State Agency,Eldridge,95431,Sonoma,Sonoma-Unincorporated,2013,Full,Active,Submitted,,2211,1421,8.529999999999999,5.8,Patients,26.17,16.3,
467,Sonoma Developmental Center,General State Agency,Eldridge,95431,Sonoma,Sonoma-Unincorporated,2014,Full,Active,Submitted,,2124,1287,9.039999999999999,5.8,Patients,28.04,16.3,
468,Sonoma State University,California State University,Rohnert Park,94928,Sonoma,Rohnert Park,2011,Full,Active,Submitted,2,565.1,2797,1.11,2.2,Students,0.36,0.6,
468,Sonoma State University,California State University,Rohnert Park,94928,Sonoma,Rohnert Park,2012,Full,Active,Submitted,2,521.92999999999995,1814,1.58,2.2,Students,0.33,0.6,
468,Sonoma State University,California State University,Rohnert Park,94928,Sonoma,Rohnert Park,2013,Full,Active,Submitted,2,410.88,1814,1.24,2.2,Students,0.26,0.6,
468,Sonoma State University,California State University,Rohnert Park,94928,Sonoma,Rohnert Park,2014,Full,Active,Submitted,2,437.2,1340,1.79,2.2,Students,0.26,0.6,
469,Southern Youth Correctional Reception Center and Clinic,Correctional,Norwalk,90650,Los Angeles,Norwalk,2011,Full,Closed,Not Submitted,,,,,3.1,Inmates,,5.4,
470,Southwestern Community College,Community College,Chula Vista,91910,San Diego,Chula Vista,2011,Full,Active,Submitted,4,510.42,2048,1.37,2.2,Students,0.15,0.2,
481,State of California Off Highway Motor Vehicle Division,General State Agency,Sacramento,95816,Sacramento,Sacramento,2011,Full,Active,Submitted,20,1258.25,496,13.9,19.100000000000001,Visitors,0,0,
481,State of California Off Highway Motor Vehicle Division,General State Agency,Sacramento,95816,Sacramento,Sacramento,2012,Full,Active,Submitted,20,1259.8499999999999,504,13.7,19.100000000000001,Visitors,0,0,
481,State of California Off Highway Motor Vehicle Division,General State Agency,Sacramento,95816,Sacramento,Sacramento,2013,Full,Active,Submitted,20,1701.15,503,18.53,19.100000000000001,Visitors,0,0,
481,State of California Off Highway Motor Vehicle Division,General State Agency,Sacramento,95816,Sacramento,Sacramento,2014,Full,Active,Submitted,19,1465,508,15.8,19.100000000000001,Visitors,0,0,
489,Valley State Prison,Correctional,Chowchilla,93610-0099,Madera,Chowchilla,2011,Full,Active,Submitted,,1711.41,1086,8.630000000000001,13,Inmates,2.02,3.5,
489,Valley State Prison,Correctional,Chowchilla,93610-0099,Madera,Chowchilla,2012,Full,Active,Submitted,,1443.43,886,8.93,13,Inmates,0,3.5,
489,Valley State Prison,Correctional,Chowchilla,93610-0099,Madera,Chowchilla,2013,Full,Active,Submitted,,965.52,957,5.53,13,Inmates,0,3.5,
489,Valley State Prison,Correctional,Chowchilla,93610-0099,Madera,Chowchilla,2014,Full,Active,Submitted,,1028,1018,5.53,13,Inmates,1.01,3.5,
490,Ventura College,Community College,Ventura,93003,Ventura,Ventura-Unincorporated,2011,Full,Active,Submitted,3,282.75,616,2.52,1.9,Students,0.11,0,
491,Ventura Youth Correctional Facility,Correctional,Camarillo,93010,Ventura,Camarillo,2011,Full,Active,Submitted,1,440,533,4.52,5.9,Inmates,7.13,9.4,
491,Ventura Youth Correctional Facility,Correctional,Camarillo,93010,Ventura,Camarillo,2012,Full,Active,Submitted,1,371.58,950,2.14,5.9,Inmates,6.79,9.4,
491,Ventura Youth Correctional Facility,Correctional,Camarillo,93010,Ventura,Camarillo,2013,Full,Active,Submitted,2,371.58,792,2.57,5.9,Inmates,9.01,9.4,
491,Ventura Youth Correctional Facility,Correctional,Camarillo,93010,Ventura,Camarillo,2014,Full,Active,Submitted,1,387.66,400,5.31,5.9,Inmates,9.970000000000001,9.4,
492,Veterans Home of Barstow,Veteran,Barstow,92311,San Bernardino,Barstow,2011,Full,Active,Submitted,,234,178,7.2,11.3,Patients,6.97,6.7,
492,Veterans Home of Barstow,Veteran,Barstow,92311,San Bernardino,Barstow,2012,Full,Active,Submitted,,234,196,6.54,11.3,Patients,6.78,6.7,
492,Veterans Home of Barstow,Veteran,Barstow,92311,San Bernardino,Barstow,2013,Full,Active,Submitted,,234,207,6.19,11.3,Patients,6.68,6.7,
492,Veterans Home of Barstow,Veteran,Barstow,92311,San Bernardino,Barstow,2014,Full,Active,Submitted,,234,224,5.72,11.3,Patients,0,6.7,
493,Veterans Home of California - Yountville,Veteran,Yountville,94599,Napa,Yountville,2011,Full,Active,Submitted,1,2362,969,13.36,15.8,Patients,11.92,12.9,
493,Veterans Home of California - Yountville,Veteran,Yountville,94599,Napa,Yountville,2012,Full,Active,Submitted,1,2328,947,13.47,15.8,Patients,12.01,12.9,
493,Veterans Home of California - Yountville,Veteran,Yountville,94599,Napa,Yountville,2013,Full,Active,Submitted,1,2320,926,13.73,15.8,Patients,12.13,12.9,
493,Veterans Home of California - Yountville,Veteran,Yountville,94599,Napa,Yountville,2014,Full,Active,Submitted,1,2260,902,13.73,15.8,Patients,12.66,12.9,
494,Veterans Home of California- Chula Vista,Veteran,Chula Vista,91911,San Diego,Chula Vista,2011,Full,Active,Submitted,1,295.82,379,4.28,5.1,Patients,3.62,0.1,
494,Veterans Home of California- Chula Vista,Veteran,Chula Vista,91911,San Diego,Chula Vista,2012,Full,Active,Submitted,1,295.23,478,3.38,5.1,Patients,5.37,0.1,
494,Veterans Home of California- Chula Vista,Veteran,Chula Vista,91911,San Diego,Chula Vista,2013,Full,Active,Submitted,1,269,650,2.27,5.1,Patients,4.82,0.1,
494,Veterans Home of California- Chula Vista,Veteran,Chula Vista,91911,San Diego,Chula Vista,2014,Full,Active,Submitted,1,347,650,2.93,5.1,Patients,6.21,0.1,
497,Victor Valley Community College District,Community College,Victorville,92395,San Bernardino,Victorville,2011,Full,Active,Submitted,1,315.08999999999997,1000,1.73,14.9,Students,0.17,0.5,
498,Wasco State Prison Reception Center,Correctional,Wasco,93280,Kern,Wasco,2011,Full,Active,Submitted,1,1268.1600000000001,1798,3.86,8.699999999999999,Inmates,1.17,2,
498,Wasco State Prison Reception Center,Correctional,Wasco,93280,Kern,Wasco,2012,Full,Active,Submitted,1,1256,3512,1.96,8.699999999999999,Inmates,1.17,2,
498,Wasco State Prison Reception Center,Correctional,Wasco,93280,Kern,Wasco,2013,Full,Active,Submitted,1,1289,3396,2.08,8.699999999999999,Inmates,1.18,2,
498,Wasco State Prison Reception Center,Correctional,Wasco,93280,Kern,Wasco,2014,Full,Active,Submitted,1,1264,2896,2.39,8.699999999999999,Inmates,1.38,2,
499,West Hills Community College - Coalinga,Community College,Coalinga,93210,Fresno,Coalinga,2011,Full,Active,Submitted,,168,374,2.46,3.3,Students,0.64,0.5,
500,West Hills Community College - Lemoore,Community College,Lemoore,93245,Kings,Lemoore,2011,Full,Active,Submitted,1,35,286,0.67,6.1,Students,0.03,0.1,
502,West Kern Community College District,Community College,Taft,93268,Kern,Taft,2011,Full,Active,Submitted,1,95,225,2.31,4.1,Students,0.27,0.6,
503,LACCD - West Los Angeles College,Community College,Culver City,90230,Los Angeles,Culver City,2011,Full,Active,Submitted,1,139,788,0.97,10.3,Students,0.08,0.2,
504,West Valley Community College,Community College,Saratoga,95070-5698,Santa Clara,Saratoga,2011,Full,Active,Submitted,,127.75,358,1.96,5.3,Students,0.07,0.2,
507,Yosemite Community College District,Community College,Modesto,95358,Stanislaus,Modesto,2011,Full,Active,Submitted,2,623.15,884,3.86,10.3,Students,0.11,0.3,
512,Yuba College-District Office,Community College,Marysville,95901,Yuba,Marysville,2011,Full,Active,Submitted,,78,660,0.65,7.2,Students,0.04,0.5,
1,1-A District Agricultural Association,Fair,Daly City,94014,San Mateo,San Francisco,2014,Full,Active,,,,,,4.5,Visitors,,0,
4,12th District Agricultural Association,Fair,Ukiah,95482,Mendocino,Ukiah,2014,Full,Active, No longer required to report ,1,,,,117.2,Visitors,,0,
5,13th District Agricultural Association,Fair,Yuba City,95991,Sutter,Yuba City,2014,Full,Active, No longer required to report ,1,,,,158.1,Visitors,,0,
7,15th District Agricultural Association,Fair,Bakersfield,93307-3950,Kern,Bakersfield,2014,Full,Active, No longer required to report ,,,,,88.5,Visitors,,0,
8,16th District Agricultural Association,Fair,Paso Robles,93446,San Luis Obispo,San Luis Obispo-Unincorporated,2014,Full,Active, No longer required to report ,1,,,,239.9,Visitors,,0,
9,17th District Agricultural Association,Fair,Grass Valley,95949,Nevada,Grass Valley,2014,Full,Active, No longer required to report ,1,,,,212.1,Visitors,,0,
11,19th District Agricultural Association,Fair,Santa Barbara,93105,Santa Barbara,Santa Barbara,2014,Full,Active, No longer required to report ,,,,,145.30000000000001,Visitors,,0,
13,20th District Agricultural Association,Fair,Auburn,95604,Placer,Auburn,2014,Full,Active, No longer required to report ,,,,,153.30000000000001,Visitors,,0,
14,21-A District Agricultural Association,Fair,Madera,93637,Madera,Madera,2014,Full,Active, No longer required to report ,,,,,200.9,Visitors,,0,
15,21st District Agricultural Association,Fair,Fresno,93702,Fresno,Fresno,2014,Full,Active, No longer required to report ,1,,,,291,Visitors,,0,
16,22nd District Agricultural Association,Fair,Del Mar,92014,San Diego,Del Mar,2014,Full,Active, No longer required to report ,1,,,,409.4,Visitors,,0,
17,23rd District Agricultural Association,Fair,Antioch,94509,Contra Costa,Antioch,2014,Full,Active, No longer required to report ,,,,,293.8,Visitors,,0,
18,24-A District Agricultural Association,Fair,Hanford,93230,Kings,Hanford,2014,Full,Active, No longer required to report ,,,,,484.8,Visitors,,0,
19,24th District Agricultural Association,Fair,Tulare,93274,Tulare,Tulare,2014,Full,Active, No longer required to report ,1,,,,305.2,Visitors,,0,
20,25th District Agricultural Association,Fair,Napa,94559,Napa,Napa,2014,Full,Active, No longer required to report ,,,,,389,Visitors,,0,
22,27th District Agricultural Association,Fair,Anderson,96007,Shasta,Anderson,2014,Full,Active, No longer required to report ,1,,,,187.3,Visitors,,0,
23,28th District Agricultural Association,Fair,Victorville,92395,San Bernardino,Victorville,2014,Full,Active, No longer required to report ,,,,,31,Visitors,,0,
25,2nd District Agricultural Association - San Joaquin County Fair,Fair,Stockton,95206,San Joaquin,Stockton,2014,Full,Active, No longer required to report ,,,,,181.4,Visitors,,0,
26,30th District Agricultural Association,Fair,Red Bluff,96080,Tehama,Red Bluff,2014,Full,Active, No longer required to report ,,,,,163.80000000000001,Visitors,,0,
27,31st District Agricultural Association,Fair,Ventura,93001,Ventura,San Buenaventura,2014,Full,Active, No longer required to report ,,,,,65.2,Visitors,,0,
28,32nd District Agricultural Association,Fair,Costa Mesa,92626,Orange,Costa Mesa,2014,Full,Active, No longer required to report ,,,,,156.80000000000001,Visitors,,0,
29,33rd District Agricultural Association,Fair,Tres Pinos,95075,San Benito,Hollister,2014,Full,Active, No longer required to report ,1,,,,90.4,Visitors,,0,
33,36th District Agricultural Association,Fair,Dixon,95620,Solano,Dixon,2014,Full,Active, No longer required to report ,1,,,,391.5,Visitors,,0,
34,37th District Agricultural Association,Fair,Santa Maria,93458,Santa Barbara,Santa Maria,2014,Full,Active, No longer required to report ,,,,,99.2,Visitors,,0,
35,38th District Agricultural Association,Fair,Turlock,95380,Stanislaus,Turlock,2014,Full,Active, No longer required to report ,1,,,,129.69999999999999,Visitors,,0,
36,39th District Agricultural Association,Fair,Angels Camp,95222,Calaveras,Calaveras County Regional Agency,2014,Full,Active, No longer required to report ,1,,,,155.30000000000001,Visitors,,0,
37,3rd District Agricultural Association,Fair,Chico,95928,Butte,Chico,2014,Full,Active, No longer required to report ,,,,,331.6,Visitors,,0,
38,40th District Agricultural Association,Fair,Woodland,95776,Yolo,Woodland,2014,Full,Active, No longer required to report ,1,,,,155.69999999999999,Visitors,,0,
39,41st District Agricultural Association,Fair,Crescent City,95531,Del Norte,Crescent City,2014,Full,Active, No longer required to report ,1,,,,632.70000000000005,Visitors,,0,
43,46th District Agricultural Association,Fair,Perris,92571,Riverside,Perris,2014,Full,Active, No longer required to report ,1,,,,34.200000000000003,Visitors,,0,
45,49th District Agricultural Association,Fair,Lakeport,95453,Lake,Lakeport,2014,Full,Active, No longer required to report ,,,,,75.8,Visitors,,0,
46,4th District Agricultural Association,Fair,Petaluma,94952,Sonoma,Petaluma,2014,Full,Active, No longer required to report ,1,,,,85.9,Visitors,,0,
47,50th District Agricultural Association,Fair,Lancaster,93536-8117,Los Angeles,Lancaster,2014,Full,Active, No longer required to report ,1,,,,100.9,Visitors,,0,
51,54th District Agricultural Association,Fair,Blythe,92225,Riverside,Blythe,2014,Full,Active, No longer required to report ,,,,,109,Visitors,,0,
52,7th District Agricultural Association,Fair,Monterey,93940,Monterey,Monterey,2014,Full,Active, No longer required to report ,,,,,49.2,Visitors,,0,
53,9th District Agricultural Association,Fair,Eureka,95503,Humboldt,Eureka,2014,Full,Active, No longer required to report ,1,,,,838.7,Visitors,,0,
57,Allan Hancock Joint Community College District,Community College,Santa Maria,93454-6399,Santa Barbara,Santa Maria,2014,Full,Active,Reporting requirement temporarily suspended ,1,,,,3.1,Students,,0.2,
58,American River College,Community College,Sacramento,95841,Sacramento,Sacramento-Unincorporated,2014,Full,Active,Reporting requirement temporarily suspended ,3,,,,2.2,Students,,0.1,
59,Antelope Valley Community College,Community College,Lancaster,93536,Los Angeles,Lancaster,2014,Full,Active,Reporting requirement temporarily suspended ,1,,,,1.8,Students,,0.1,
64,Bakersfield College,Community College,Bakersfield,93305,Kern,Bakersfield,2014,Full,Active,Reporting requirement temporarily suspended ,2,,,,5.4,Students,,0.2,
65,Barstow Community College,Community College,Barstow,92311,San Bernardino,Barstow,2014,Full,Active,Reporting requirement temporarily suspended ,2,,,,5.8,Students,,0.1,
66,Berkeley City College,Community College,Berkeley,94704,Alameda,Berkeley,2014,Full,Active,Reporting requirement temporarily suspended ,,,,,10.7,Students,,0.2,
90,Butte College,Community College,Oroville,95965-8399,Butte,Oroville,2014,Full,Active,Reporting requirement temporarily suspended ,3,,,,2.9,Students,,0.3,
91,Cabrillo College,Community College,Aptos,95003,Santa Cruz,Santa Cruz-Unincorporated,2014,Full,Active,Reporting requirement temporarily suspended ,,,,,1,Students,,0.1,
229,Canada College,Community College,Redwood City,94061,San Mateo,Redwood City,2014,Full,Active,Reporting requirement temporarily suspended ,1,,,,7.2,Students,,0.2,
233,Cerritos Community College,Community College,Norwalk,90650-6203,Los Angeles,Norwalk,2014,Full,Active,Reporting requirement temporarily suspended ,1,,,,1.6,Students,,0.1,
234,Cerro Coso Community College,Community College,Ridgecrest,93555,Kern,Ridgecrest,2014,Full,Active,Reporting requirement temporarily suspended ,4,,,,6.2,Students,,0.3,
235,Chabot College,Community College,Hayward,94555,Alameda,Hayward,2014,Full,Active,Reporting requirement temporarily suspended ,1,,,,0.7,Students,,0.1,
